phase,lon,lat,UWIND
Early,-175,-25,-1.00478516958504
Early,-175,-22.5,-0.9110024385777041
Early,-175,-20,-0.5457135470896318
Early,-175,-17.5,-0.09391438067958459
Early,-175,-15,0.18373056501874646
Early,-175,-12.5,0.23569066421177554
Early,-175,-10,0.1505575302559053
Early,-175,-7.5,-0.053633010703113174
Early,-175,-5,-0.41476281072485843
Early,-175,-2.5,-0.8230554836396693
Early,-175,0,-1.0445076379753118
Early,-175,2.5,-0.973741081246001
Early,-175,5,-0.7326100324059905
Early,-175,7.5,-0.4748608855542058
Early,-175,10,-0.25174731426946406
Early,-175,12.5,-0.08471335533325604
Early,-175,15,-0.027070378987503887
Early,-175,17.5,-0.04722074403095345
Early,-175,20,-0.005551730308221843
Early,-175,22.5,0.14861261372176685
Early,-175,25,0.2729648162194554
Early,-175,27.5,0.22269971312869466
Early,-175,30,0.04990163435565814
Early,-175,32.5,-0.10836197338083434
Early,-175,35,-0.23816554484099048
Early,-175,37.5,-0.36492211838662125
Early,-175,40,-0.3710104634013744
Early,-175,42.5,-0.12447890732973077
Early,-175,45,0.2558075175676829
Early,-175,47.5,0.4608100835868769
Early,-175,50,0.3657495916031474
Early,-175,52.5,0.15052587259072897
Early,-175,55,0.014176647283598092
Early,-175,57.5,-0.05089742484583426
Early,-175,60,-0.11592263934463037
Early,-175,62.5,-0.14129433554040982
Early,-175,65,-0.0797445350908842
Early,-175,67.5,-0.04486250394287792
Early,-175,70,-0.18603891056998043
Early,-175,72.5,-0.44937954725336376
Early,-175,75,-0.625810789027064
Early,-175,77.5,-0.5950844888732874
Early,-175,80,-0.4355216258226558
Early,-175,82.5,-0.2707101704098556
Early,-175,85,-0.12754755817577992
Early,-175,87.5,0.026826939838336766
Early,-175,90,0.202913126169184
Early,-172.5,-90,-0.4900998637548896
Early,-172.5,-87.5,-0.44242015953737374
Early,-172.5,-85,-0.44410754019864024
Early,-172.5,-82.5,-0.38801002812791646
Early,-172.5,-80,-0.029697224468213983
Early,-172.5,-77.5,0.5038076760984762
Early,-172.5,-75,0.725248872567674
Early,-172.5,-72.5,0.40403560981323255
Early,-172.5,-70,-0.0989878935723748
Early,-172.5,-67.5,-0.25488496720023907
Early,-172.5,-65,0.012428083110212066
Early,-172.5,-62.5,0.35973699807980064
Early,-172.5,-60,0.5287124227596249
Early,-172.5,-57.5,0.5990580824416941
Early,-172.5,-55,0.7099083492125449
