Phase,Lon,Lat,Mean_anomaly
Early,8,42,-0.334383055658052
Early,8,44,-0.32877423835522784
Early,8,54,-0.5333496144323617
Early,8,56,-0.5366394050193631
Early,8,58,-0.53972324530283
Early,8,64,-0.46719783363920453
Early,8,66,-0.43025077256289446
Early,8,68,-0.3787733684886592
Early,8,70,-0.31509849591688627
Early,8,72,-0.24817569833813394
Early,8,74,-0.17949618028871955
Early,8,76,-0.13752998294252286
Early,8,78,-0.14179582668073207
Early,8,80,-0.17422730498241618
Early,8,82,-0.02649623787764321
Early,8,84,0
Early,8,86,0
Early,8,88,0
Early,10,-70,-2.2353367371974464e-4
Early,10,-68,-3.156932917509514e-4
Early,10,-66,0.03188381773052825
Early,10,-64,0.05610529879728868
Early,10,-62,0.09037151499228141
Early,10,-60,0.0745459593606721
Early,10,-58,0.06378056254576547
Early,10,-56,0.05861321717049136
Early,10,-54,0.05307386761361906
Early,10,-52,0.04680038473822841
Early,10,-50,0.05174616286248806
Early,10,-48,0.06719832998333541
Early,10,-46,0.0758783708919181
Early,10,-44,0.0802583448814607
Early,10,-42,0.04156225377862821
Early,10,-40,0.006594848632809747
Early,10,-38,-0.02070140116142891
Early,10,-36,-0.03983903942685636
Early,10,-34,-0.06349505222204854
Early,10,-32,-0.08498727047082397
Early,10,-30,-0.0909364613619667
Early,10,-28,-0.06562079516323785
Early,10,-26,-0.010940736712828959
Early,10,-24,0.05012800043280237
Early,10,-22,0.10751832615245151
Early,10,-20,0.16372503222841744
Early,10,-18,0.22214375698204858
Early,10,-16,0.24672710823290436
Early,10,-14,0.21074330589987475
Early,10,-12,0.15736201893200671
Early,10,-10,0.09131375515100347
Early,10,-8,0.033287675452961456
Early,10,-6,-0.02714424133300941
Early,10,-4,-0.08417541330510472
Early,10,-2,-0.133037026723218
Early,10,0,-0.16446438991661622
Early,10,2,-0.16048184597130266
Early,10,4,-0.14565933978919574
Early,10,38,-0.34394789609041593
Early,10,40,-0.3468098322550361
Early,10,42,-0.35548128792733147
Early,10,44,-0.351689731713502
Early,10,54,-0.532265999822903
Early,10,56,-0.5304084286545339
Early,10,58,-0.5336553819251791
Early,10,64,-0.456957510023407
Early,10,66,-0.4273173144369414
Early,10,68,-0.37781954461878003
Early,10,70,-0.31751801534132573
Early,10,72,-0.26336527520960046
Early,10,74,-0.22299260226163045
Early,10,76,-0.1916983481609453
Early,10,78,-0.1811231284430527
Early,10,80,-0.22262203743060402
Early,10,82,-0.039641859404968116
Early,10,84,0
Early,10,86,0
Early,10,88,0
Early,12,-70,-0.0016365963401215528
Early,12,-68,0
Early,12,-66,0.01109027013634226
Early,12,-64,0.0477126683249612
Early,12,-62,0.09247807164986875
Early,12,-60,0.0852079134998898
Early,12,-58,0.059154441760796636
Early,12,-56,0.060244862125678554
Early,12,-54,0.06834247252254778
Early,12,-52,0.06003616777333321
Early,12,-50,0.060565125219749195
Early,12,-48,0.0742581100174872
Early,12,-46,0.08075577129017279
Early,12,-44,0.06934647849111686
Early,12,-42,0.03594590533864102
Early,12,-40,-0.007079776128135771
Early,12,-38,-0.039151463364109775
Early,12,-36,-0.060311094919834926
Early,12,-34,-0.07610459472193849
Early,12,-32,-0.08899408976237222
Early,12,-30,-0.08186357960555526
